title,brand,price,list_price,discount_pct,price_currency,stars,reviews_count,breadCrumbs,description
"Lenovo Legion 5i – AI-Powered Gaming Laptop - Intel® Core™ i7-13650HX - 15"" 2K WUXGA IPS Display – 4.9GHz – NVIDIA® GeForce RTX™ 5050 – 16GB Memory – 512GB Storage – Eclipse Black",Lenovo,996.83,1064.57,6.36,$,4.5,70,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"The Lenovo Legion 5i empowers gamers and students alike to explore their latest passions whether gaming, creating and everything in-between. Featuring the Intel® Core™Ultra i7-13650HX processor and next-gen NVIDIA® GeForce RTX™ 5050 graphics, it brings a quantum leap in AI performance from high FPS in top games to accelerated creation and university apps. Lenovo AI Engine+ dynamically optimizes system settings, while Legion Coldfront: Hyper ensures it stays cool and quiet. The Legion TrueStrike keyboard offers lightning-fast inputs and white backlit lighting for exceptional typing accuracy. Enjoy breathtaking visuals with the 15"" 2K WUXGA IPS display, all in a laptop that's 13% thinner and lighter for effortless mobility between classes, dorms, and gaming sessions. Nahimic by SteelSeries leverages AI technology to deliver immersive 3D audio through dual speakers to transform your gaming experience. Manage everything with ease through Legion Space including AI-powered cross-device experiences. This dynamic and ever-evolving platform allows users to manage device settings, display game libraries, access exclusive game deals through our Game Store, and easily connect Legion accessories, monitors, tablets, PCs, and more—all in one place. Get ready to explore your passions and elevate your gaming experiences!"
"msi Katana 15 HX Gaming Laptop - 15.6"" QHD 165Hz Display, Intel Core i7-14650HX, NVIDIA GeForce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Wi-Fi 6E, RGB Keyboard, Windows 11 (B14WFK-810US)",msi,1462.0,,0.0,$,4.2,243,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"The MSI Katana 15 HX is built for gamers who want strong performance without overspending. Powered by the Intel Core i7-14650HX and NVIDIA GeForce RTX 5060, it delivers fast, smooth gameplay with DLSS 4 and future-ready RTX 50 Series efficiency. The 15.6” QHD 165Hz display keeps action sharp and fluid, making it great for competitive play and everyday use. Cooler Boost 5 helps maintain stable performance in long sessions, while 16GB DDR5, a 1TB SSD, Wi-Fi 6E, USB-C, and a 4-Zone RGB keyboard make it a reliable all-around setup for gaming, school, or work."
"GMKtec EVO-X2 AI Mini PC Ryzen Al Max+ 395 (up to 5.1GHz) Mini Gaming Computers, 128GB LPDDR5X 8000MHz (16GB*8) 2TB PCIe 4.0 SSD, Quad Screen 8K Display, WiFi 7 & USB4, SD Card Reader 4.0",GMKtec,2699.99,,0.0,$,4.0,65,Electronics > Computers & Accessories > Computers & Tablets > Desktops > Minis,
"msi Katana 15 HX 15.6” 165Hz QHD+ Gaming Laptop: Intel Core i9-14900HX, NVIDIA Geforce RTX 5070, 32GB DDR5, 1TB NVMe SSD, RGB Keyboard, Win 11 Home: Black B14WGK-016US",msi,1599.0,1679.99,4.82,$,4.2,243,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Step up your game with the MSI Katana 15 HX, built for players who want faster performance, sharper visuals, and smoother motion. Powered by the Intel Core i9-14900HX and the GeForce RTX 5070 with NVIDIA Blackwell architecture, this laptop pushes high FPS, faster ray-traced effects, and AI-enhanced responsiveness for modern AAA titles. The QHD 165Hz display delivers a competitive edge—motion stays crisp during fast scenes, fine details stay clear, and 100% DCI-P3 color brings game worlds to life with greater depth and accuracy. Cooler Boost 5 keeps everything running at full strength with a dual-fan, shared-pipe thermal design for long, intensive sessions. A 4-zone RGB keyboard with highlighted WASD keys keeps controls precise, while USB-C Gen 2, HDMI up to 8K, Wi-Fi 6E, Hi-Res Audio, and multiple USB-A ports ensure your setup stays flexible and responsive. With MSI AI Engine and Copilot support, the system adapts intelligently to keep your gameplay smooth and optimized."
"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",ASUS,1399.99,1499.99,6.67,$,4.4,528,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Designed for serious gamers, the ROG Strix G16 features a 165Hz/3ms display, ensuring stunning visuals and fluid motion. Powered by an Intel® Core™ i7 Processor 14650HX and NVIDIA® GeForce RTX™ 5060 GPU, enjoy smooth gameplay and performance. With 16GB DDR5 memory, a 1TB PCIe 4.0 SSD, and advanced ROG Intelligent Cooling, be ready to push the limits. The esports-ready keyboard, Dolby Atmos audio, and customizable RGB Aura Light Bar elevate every gaming session. Plus, enjoy tool-free access to RAM and SSD, with 3 months of PC Game Pass for the ultimate gaming experience."
"HP Omen 16 RTX 5060 Gaming Laptop, 16"" FHD+ 165Hz, AMD Ryzen AI 7 350, 32GB DDR5 RAM, 2TB SSD, RGB Backlit KB, Low Blue Light, Bundle with Thunderobot 7 in-1 USB-C Hub, Black, Win 11 Home",HP,1899.0,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Key Features and Benefits:CPU: AMD Ryzen AI 7 350 (8 Cores, 16 Threads, 16MB L3 Cache, Base Frequency at 2.0GHz, Up to 5.0GHz at Max Turbo Frequency)Memory: Up to 64GB DDR5 RAMHard Drive: Up to 4TB PCIe M.2 Solid State DriveOperating System: Windows 11 HomeGraphics: ‎NVIDIA GeForce RTX 5060 Graphics (8GB GDDR7)Display: 16"" diagonal, FHD+ (1920 x 1200), 165Hz, 3 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 400 nits, 100% sRGBPorts:3 x Superspeed USB Type-A1 x Superspeed USB Type-C1 x HDMI1 x RJ-451 x Headphone/Microphone ComboOptical Drive: NoneMedia Drive: NoneWebcam: YesRGB Backlit Keyboard: Yes(Fn+F4)Bundle: Thunderobot 7 in-1 USB-C HubWireless Connectivity: Wi-Fi 6 & BluetoothDimensions: 14.07"" x 10.59"" x 0.94""Weight: 5.4 lbsColor: Black"
"Thunderobot Radiant 16 i9 5070Ti 2.5K 300Hz Gaming Laptop, NVIDIA GeForce RTX 5070 Ti, Core i9-13900HX, 16"" QHD+ 300Hz Display, 32GB DDR5, 2TB SSD, RGB Backlit KB, Wi-Fi 6, Win 11 Home, Black",Thunderobot,1849.0,,0.0,$,3.9,44,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"ASUS ROG Strix G18 G815 Gaming AI Laptop | 18"" 2.5k IPS 240Hz (100% DCI-P3, 500nits) | Intel Core Ultra 9 275HX | 64GB DDR5 2TB SSD | GeForce RTX 5070 | RGB Backlit Wi-Fi 7 Win11 Pro w/DLCA Accessory",ASUS,2849.0,,0.0,$,5.0,1,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type:  Gaming Laptop Computer PC Series: ASUS ROG Strix G18 Processor: Intel Core Ultra 9 Processor 275HX 2.7 GHz (36MB Cache, up to 5.4 GHz, 24 cores, 24 Threads); Intel AI Boost NPU up to 13TOPS Memory: 64GB DDR5 Storage: 2TB SSD Graphics: NVIDIA GeForce RTX 5070 Laptop GPU 8GB GDDR7 Display: 18"" 2.5K (2560 x 1600, WQXGA) 16:10 aspect ratio, 500nits, 240Hz/3ms IPS-level, 100% DCI-P3, Anti-glare Nebula Display Communications: Wi-Fi 7 + Bluetooth 5.4 Camera: 1080P FHD IR Camera Audio: Dolby Atmos, Smart Amp Technology Keyboard: 4-Zone RGB Backlit Keyboard Battery: 90WHrs, 4S1P, 4-cell Li-ion Operating system: Windows 11 Professional Ports & Slots: 1x 3.5mm Combo Audio Jack1x HDMI 2.1 FRL3x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps)1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC1x Thunderbolt 4 support DisplayPort / power delivery1x RJ45 LAN port Additional Information:  Dimensions: 15.71"" x 11.73"" x 0.93"" ~ 1.26"" Approximate Weight: 7.05 pounds"
"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Display, 48GB Unified Memory, 512GB SSD Storage; Space Black with AppleCare+ (3 Years)",Apple,3098.0,3298.0,6.06,$,4.7,639,,
"Dell Latitude 5550 5000 Business AI PC Laptop (15.6"" FHD Anti-Glare, Intel 12-Core Ultra 5 125U (Beat i7-1355U), 32GB DDR5 RAM, 1TB SSD) Backlit, FHD RGB Webcam, Thunderbolt 4, Ethernet, Win 11 Pro",ist computers,1299.99,,0.0,$,4.4,20,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"msi Stealth 18 HX AI Gaming Laptop – 18” 4K Mini-LED, Intel Ultra 9-275HX, RTX 5080, 32GB DDR5, 2TB SSD, Vapor Chamber Cooling, Wi-Fi 7 A2XWIG-045US",msi,2899.99,,0.0,$,4.0,39,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"The MSI Stealth 18 HX AI delivers desktop-class power in a thin, premium design made for gaming, creating, and everyday use. Powered by the Intel Ultra 9-275HX and RTX 5080, it handles modern AAA titles, AI workloads, and heavy multitasking with ease. The stunning 18” 4K Mini-LED 120Hz display brings games and media to life with sharp detail and vibrant color. A vapor chamber cooler keeps performance steady, while Wi-Fi 7, a long-lasting 99.9Whr battery, and built-in Copilot make work and play smarter and faster wherever you go."
"Lenovo ThinkPad E16 Gen 2 Business Laptop Computer, AMD 8-Core Ryzen 7 7735HS, 16GB DDR5 RAM, 1TB PCIe SSD, 16"" FHD+, WiFi 6, Backlit KB, Fingerprint Reader, Windows 11 Pro, Type C Hub, Number Pad",Lenovo,853.99,1299.0,34.26,$,4.3,119,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"ProcessorAMD Ryzen 7 7735HS Processor @ 3.20GHz (8 cores, 16 threads, 4MB L2 / 16MB L3 Cache, up to 4.80 GHz)GraphicsAMD Radeon 680M GraphicsChipsetAMD SoC PlatformMemory16GB DDR5 RAMStorage1TB SSD M.2 PCIe NVMeAudio ChipHigh Definition (HD) Audio, Senary SN6141 codecSpeakersStereo speakers, 2W x2, Dolby Atmos, audio by HARMANCamera720P HD RGB with Privacy ShutterMicrophone2x, ArrayPower Adapter65W USB-C (3-pin)Display16"" WUXGA (1920x1200) IPS 300nits Non-Touch Anti-glare, 45% NTSCKeyboardBacklit, EnglishDimensions (WxDxH)14.02 x 9.75 x 0.78 inchesWeight3.9 lbsOperating SystemWindows 11 Pro 64, EnglishEthernet100/1000M (RJ-45)WLAN + BluetoothWi-Fi 6, 2x2 + BT5.3Standard Ports1x USB-A (USB 5Gbps / USB 3.2 Gen 1)1x USB-A (USB 5Gbps / USB 3.2 Gen 1)1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On1x USB-C (USB 5Gbps / USB 3.2 Gen 1), with USB PD 3.0 and DisplayPort 1.41x USB-C (USB 5Gbps / USB 3.2 Gen 1), with USB PD 3.0 and DisplayPort 1.41x USB-C (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort 1.41x USB-C (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort 1.41x HDMI 2.1, up to 4K/60Hz1x HDMI 2.1, up to 4K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Headphone / microphone combo jack (3.5mm)1x Ethernet (RJ-45)1x Ethernet (RJ-45)Security ChipDiscrete TPM 2.0Fingerprint ReaderTouch Style, Match-on-Chip, Integrated in Power ButtonPhysical LocksKensington Nano Security Slot, 2.5 x 6 mm"
"Thunderobot Zero 16 Pro Gaming Laptop, GeForce RTX 5070 Ti, Core Ultra 9 275HX, 16"" QHD+ 360Hz Display, 32GB DDR5, 1TB SSD, Per-Key RGB, FHD IR Camera, Wi-Fi 6E, Win 11 Home",Thunderobot,1799.0,1999.0,10.01,$,5.0,2,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"Alienware 16 Aurora Gaming Laptop AC16250-16"" WQXGA 120Hz Display, Intel Core 7-240H Processor, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 5050 8GB Graphics, Windows 11 Home, Onsite Service - Blue",Alienware,1049.98,1249.99,16.0,$,4.5,178,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Alienware 16 Aurora Gaming Laptop. Pure performance. No distractions. Optimized performance in a sleek design, featuring a WQXGA 120Hz 300 nits display, stylish anodized aluminum lid and Intel Core processors (Series 2)."
"Dell 16 Touchscreen Laptop DC16251, Intel Core 7 150U(up to 5.4 GHz), 32GB DDR5, 1TB SSD, 16:10(1920 x 1200) 300 Nits Display, Fingerprint & Backlit KB, Win 11 Pro, Copilot Key, for Business & Student",Dell,962.0,1610.99,40.29,$,4.9,25,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Dell 16 Touchscreen Laptop – Portable, Powerful & Productivity-Ready This Dell 16 laptop model dc 16251 combines Intel® Core 7 150U, 32GB DDR5 RAM, and 1TB PCIe SSD for smooth multitasking, fast app launches, and instant file access. The 16"" FHD+ display with 16:10 aspect ratio gives extra workspace for spreadsheets, coding, design, and creative projects. Featuring AI Copilot,Windows 11 Pro, this Dell 16 laptop enhances productivity and security for professionals, students, developers, designers, and content creators. Lightweight and portable, this Dell i7 laptop is perfect for office, classroom, café, or remote work environments. Ideal among business laptops and college student laptops that need power, portability, and versatility.  ➤ KEY SPECIFICATIONS Brand: Dell Model: DC16251 Operating System: Windows 11 Pro Processor: Intel® Core™ 7 150U (10-core, up to 5.4GHz) Graphics: Intel® Graphics (Integrated) Memory:32GB/ 64GB DDR5, 5200 MT/s Storage: PCIe NVMe SSD – 1TB/2TB/4TB  Display: 16"" FHD+ (1920x1200), 16:10 aspect ratio, 300 nits, WVA/IPS, Anti-Glare, ComfortView Plus Connectivity: Wi-Fi 6E (802.11ax, 2x2, MU-MIMO), Bluetooth Ports: 1 x HDMI 1.4, 2 x USB 3.2 Gen 1 Type-A (5Gbps) ports, 1 x USB Type-C 3.2 Gen 2 (10 Gbps) with Power Delivery and DisplayPort™ 1.4 port, 1 x Universal Audio Jack, 1 x Power Jack 1 x SD Card Reader Camera: Integrated FHD (1080p) Webcam with Dual Digital Microphone Array and Noise Reduction Keyboard: Backlit Copilot Key Keyboard, Numeric Keypad Audio: Dual Tuned Speakers Power Adapter: 65W AC Adapter Dimensions: 14.05"" (W) x 9.87"" (D) x 0.78"" (H)  Weight: 4.37 lbs (1.98 kg) Color: Platinum Silver Note: Item is new. Opened only to upgrade hardware to advertised specs"
"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Liquid Retina XDR Display, 48GB Unified Memory, 512GB SSD Storage; Space Black",Apple,2699.0,2899.0,6.9,$,4.7,639,,
"ASUS V16 Gaming Laptop, 16” WUXGA 144Hz Display, Intel Core 7 Processor 240H, NVIDIA GeForce RTX 5060, 16GB Memory, 512GB Storage, Windows 11, Matte Black, V3607VM-ES74",ASUS,1099.99,1249.99,12.0,$,4.2,30,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Ready to kickstart your imagination? Meet ASUS V16 — your all-access pass to unbounded worlds of gaming and creativity. It features a futuristic design with uber-cool details — like the Turbo Blue keyboard backlight — that make it stand out from the crowd. Powered by an Intel® Core™ 7 processor and NVIDIA® GeForce RTX™ 5060 GPU, the V16 delivers an immersive gaming experience with unparalleled performance and stunning graphics. Whether you’re conquering virtual realms or unleashing your newfound creativity, the V16 is your gateway to limitless possibilities."
